dataset_key,dataset,repeat,seed,candidate,candidate_index,validation_mccbest_threshold,test_mcc_at_validation_mccbest_threshold,validation_log_loss,validation_ece_10,validation_prob_mean,validation_prob_variance,validation_pos_rate,score_SoftMCC,score_MCC_best,score_F1_best,score_AUPRC,score_AUROC,score_Brier_neg,score_MCC_05
cc10,creditcard(1%),1,43,logreg_C1.0,1,0.24453593041228333,0.8492776030670234,0.014759219927253557,0.0012280430221850215,0.0105557304946026,0.00826423552950437,0.00995204921740704,0.7639381301872574,0.8126147353492743,0.8144796380090498,0.8143009759862067,0.9651653610028826,-0.0026182956779211087,0.8558564905816816
cc10,creditcard(1%),1,43,logreg_C10.0,2,0.21991806422001253,0.8418869515572247,0.016277937632593834,0.0008864146210895082,0.010481570057276745,0.008270221251991557,0.00995204921740704,0.7725604452376912,0.7998244855647183,0.8018018018018018,0.8137873258251459,0.961784619474467,-0.0025038340987127198,0.8595668904704341
cc10,creditcard(1%),1,43,hgb_d3,3,0.22140200442932892,0.8692645922062118,0.01494538058886165,0.0009652033696002724,0.010416628137574989,0.00834437992171361,0.00995204921740704,0.7785468763215428,0.8308972436333802,0.832579185520362,0.8611520808088978,0.9670760884916052,-0.002505218328637903,0.8524581451399207
cc10,creditcard(1%),1,43,hgb_d6,4,0.14495609729497885,0.8653589269287101,0.0177307912917677,0.0009412857822854062,0.010261563665493129,0.00829326775538747,0.00995204921740704,0.7873533279678259,0.8308972436333802,0.832579185520362,0.8302818861121237,0.9629971006787237,-0.0023938137318545395,0.8611397263127589
cc10,creditcard(1%),2,44,logreg_C0.1,0,0.2826231965176676,0.8118738313608777,0.009604701867524055,0.0019942075872779307,0.010227787777412676,0.007167656926357631,0.010397830018083183,0.766250800355257,0.9017945329395551,0.9026548672566371,0.9194627097199791,0.9873553538443205,-0.0018165241817884599,0.8790869743261535
cc10,creditcard(1%),2,44,logreg_C1.0,1,0.2618927040969666,0.8368913566409496,0.008988177284693304,0.0018537199962479168,0.010710263913355798,0.007826154471293457,0.010397830018083183,0.7904978767789591,0.9107368405764166,0.911504424778761,0.9172336186449684,0.9840741255685542,-0.001607976460993078,0.8838112633272205
cc10,creditcard(1%),2,44,logreg_C10.0,2,0.25675529681236753,0.8516027565809391,0.008851652887891436,0.0017499829692881632,0.010744788511292834,0.00793602031923384,0.010397830018083183,0.796040455876162,0.9286214558501392,0.9292035398230089,0.9175864591508132,0.9834572069835343,-0.0015756379712899304,0.8990758536997504
cc10,creditcard(1%),2,44,hgb_d3,3,0.3611928119814781,0.8547057633625549,0.008988291120829968,0.0017159601273372884,0.010606301550893682,0.007891452970973881,0.010397830018083183,0.8027326830458259,0.9196791482132779,0.9203539823008849,0.9164769290661221,0.983398017756768,-0.0014984027739662615,0.9039262799401191
cc10,creditcard(1%),2,44,hgb_d6,4,0.09621364111332674,0.869987988348278,0.010570574176922228,0.0016551008853121741,0.01026317210215954,0.007763462435936409,0.010397830018083183,0.8070845217997138,0.9196791482132779,0.9203539823008849,0.9307112487691307,0.9806780940274497,-0.001550634159553922,0.9080966760996285
cc10,creditcard(1%),3,45,logreg_C0.1,0,0.13470138711464016,0.8744061687645022,0.016451450336868626,0.0007977195905536841,0.0106232847160162,0.007979301977705841,0.010009017132551848,0.7617991921352127,0.8361983442591877,0.8378378378378378,0.8620228969568606,0.9757226941852135,-0.002339887324132627,0.8608965057450275
cc10,creditcard(1%),3,45,logreg_C1.0,1,0.11477795296328926,0.8855053432380762,0.018689681307960174,0.0008597060951879588,0.010603380687579596,0.008022026447722139,0.010009017132551848,0.7613148809636142,0.8361983442591877,0.8378378378378378,0.8551590913744722,0.9748688938505862,-0.0024068802660007355,0.8602443053703834
cc10,creditcard(1%),3,45,logreg_C10.0,2,0.12803017837777328,0.8744061687645022,0.018456883693748496,0.0009406297982658303,0.010485705107122387,0.008036272365017682,0.010009017132551848,0.7669860696651208,0.8452984362447884,0.8468468468468469,0.8562556722581527,0.975613969010453,-0.0023914591780031347,0.8549833335135083
cc10,creditcard(1%),3,45,hgb_d3,3,0.20772130699284028,0.8658143552275722,0.023764460650804595,0.0012788595862331792,0.010693385578592882,0.007870231716469481,0.010009017132551848,0.7612643799001413,0.8543985282303891,0.8558558558558559,0.8490023201680078,0.9680856737965765,-0.002191195319944532,0.8661174524047731
cc10,creditcard(1%),3,45,hgb_d6,4,0.20183867010779113,0.8841884115868717,0.01816797866946925,0.001265787662011505,0.010609085298854124,0.007967552386085647,0.010009017132551848,0.7733323694135159,0.8543985282303891,0.8558558558558559,0.8494227856721273,0.9755676069548006,-0.002103162742107769,0.8816036685492885
cc10,creditcard(1%),4,46,logreg_C0.1,0,0.10003799569682827,0.8143555565653147,0.015158321101201409,0.0013982778144780899,0.009533835865697242,0.007035118560092341,0.01055670847243526,0.7356807982189942,0.8318965101960777,0.8333333333333334,0.8383097331628575,0.9755596552514298,-0.002868651011306505,0.8263248579352584
cc10,creditcard(1%),4,46,logreg_C1.0,1,0.08170426065162907,0.7867465293154511,0.015492889613829757,0.0012652479291929938,0.009424229172320773,0.006972702227432581,0.01055670847243526,0.7360544719263434,0.8419676476212691,0.8434782608695652,0.8323606192874253,0.9693072293382343,-0.0028825286423940183,0.8263248579352584
cc10,creditcard(1%),4,46,logreg_C10.0,2,0.08095238095238096,0.7697996175751831,0.015716330778348633,0.0011734718518597292,0.009405914775528343,0.006973236122442624,0.01055670847243526,0.7316078288169747,0.822172774197722,0.8240343347639485,0.8315619157942331,0.9681802026777404,-0.0029848362956477505,0.8158918862743229
cc10,creditcard(1%),4,46,hgb_d3,3,0.01824429865666979,0.8450244525053568,0.013595824695701959,0.0011170529056114182,0.009574122747303637,0.007082636288857722,0.01055670847243526,0.7599026619616104,0.8419676476212691,0.8434782608695652,0.8564004977412344,0.97342757957385,-0.0024034209962223527,0.8815801268473591
cc10,creditcard(1%),4,46,hgb_d6,4,0.022533613677862004,0.8290347694924995,0.01367718517193907,0.001362487914239166,0.00941217758862003,0.006988930429057399,0.01055670847243526,0.7657903714199218,0.8469624375925875,0.8484848484848485,0.8609317685599859,0.9644670940950353,-0.002321095960421156,0.8710605134059918
cc10,creditcard(1%),5,47,logreg_C0.1,0,0.16724286474269745,0.8560253136543804,0.01289793818716744,0.0008544880091320462,0.010393145889859274,0.007828941698372392,0.010315808524115464,0.7706520547790586,0.8519024642614568,0.8533333333333334,0.8482982856368136,0.9721150159846905,-0.002244303400493282,0.8879566646645239
cc10,creditcard(1%),5,47,logreg_C1.0,1,0.19136113816389927,0.8721622510061945,0.012877833176503468,0.0005616899090262687,0.010523942595529438,0.007967288874063201,0.010315808524115464,0.7739518911794125,0.8519024642614568,0.8533333333333334,0.8472295978699267,0.9711461496385198,-0.002216617964612107,0.8729334751245343
cc10,creditcard(1%),5,47,logreg_C10.0,2,0.12768598363786207,0.8683130320934908,0.012932104468442026,0.0005879279560778613,0.010448287730101253,0.007899900801670186,0.010315808524115464,0.772932981552609,0.8519024642614568,0.8533333333333334,0.8451302279254731,0.9706276296941493,-0.0022270035862127337,0.8678700364572661
cc10,creditcard(1%),5,47,hgb_d3,3,0.07622053872053872,0.830520034781913,0.01122355575614052,0.0005552505458255543,0.010003993496682073,0.0077980295001425694,0.010315808524115464,0.8012859313999411,0.8788457868889226,0.88,0.8749210192862226,0.9763674409577019,-0.001892868956703448,0.8978374759590798
cc10,creditcard(1%),5,47,hgb_d6,4,0.13220795546873884,0.8522089330163387,0.011419348132426758,0.0007950097382772862,0.009987867572670865,0.007669549056779465,0.010315808524115464,0.7894238458301095,0.869864679346434,0.8711111111111111,0.8863685750458323,0.9701107138331336,-0.002015628756813438,0.8879566646645239
cc10,creditcard(1%),6,48,logreg_C0.1,0,0.19451543139314723,0.8778302450659327,0.015627857413572904,0.001220429599540576,0.01001476969023932,0.007014683663444843,0.009943053421314291,0.7362580082488204,0.8400399577861769,0.8416289592760181,0.8639396359280143,0.9895649178722309,-0.0023114959503272915,0.8529990417153168
cc10,creditcard(1%),6,48,logreg_C1.0,1,0.09806858724299772,0.8742369069620893,0.01474132193939943,0.0009930722218311583,0.010006932646418604,0.007274864800670129,0.009943053421314291,0.7632648008778837,0.8583222991901197,0.8597285067873304,0.8757851110958932,0.9875750105824058,-0.0020439035732194286,0.8732831573329373
cc10,creditcard(1%),6,48,logreg_C10.0,2,0.15638706563704852,0.8851495162352415,0.014318190936830441,0.0011258582266339705,0.010155239836721019,0.007508896507610499,0.009943053421314291,0.7760073247636842,0.8766046405940624,0.8778280542986425,0.8799298267257982,0.9870102006092145,-0.0019142991588458026,0.8784975650088213
cc10,creditcard(1%),6,48,hgb_d3,3,0.08223144910644524,0.8456243883376572,0.0100406410136773,0.001380382363090477,0.01030830431860386,0.007683053857803826,0.009943053421314291,0.79021329856943,0.8766046405940624,0.8778280542986425,0.8960830528561302,0.9805117734452165,-0.001689101258963773,0.9095111162378149
cc10,creditcard(1%),6,48,hgb_d6,4,0.11665434836166542,0.859128146886035,0.009413043291420835,0.0012425415534214103,0.010402540221102943,0.007746026122050973,0.009943053421314291,0.7896496226974998,0.8687116018384436,0.8699551569506726,0.9086540505769126,0.9886477760347935,-0.0016920274550670585,0.9095111162378149
cc10,creditcard(1%),7,49,logreg_C0.1,0,0.24652406417112616,0.8774765563542385,0.014193193114285093,0.0013187431961461387,0.01040537810035421,0.007457775084211902,0.009926901904160275,0.7561846498120206,0.8583246208843469,0.8597285067873304,0.8602186700299536,0.9684159063978588,-0.002071923517431314,0.8677721919441228
cc10,creditcard(1%),7,49,logreg_C1.0,1,0.1916487237558502,0.8859270646295616,0.01421884727052335,0.0012047823363368923,0.01026380037440146,0.007312976131583218,0.009926901904160275,0.7522081180350766,0.8491835999911871,0.8506787330316742,0.8572688865202323,0.9700947125065255,-0.0021092555109175487,0.8627650182208078
cc10,creditcard(1%),7,49,logreg_C10.0,2,0.18815205238606053,0.8897194204833848,0.013963074571016983,0.001351085031661146,0.010312569364309132,0.0074037547730079626,0.009926901904160275,0.7564110001469,0.8491835999911871,0.8506787330316742,0.8616292879298119,0.971473554246319,-0.002080581826765328,0.8574583134170876
cc10,creditcard(1%),7,49,hgb_d3,3,0.13332076166566464,0.8952454356527373,0.010785101846973176,0.0012703032869948179,0.010343504779569312,0.007639745103582802,0.009926901904160275,0.7820282516253003,0.8583246208843469,0.8597285067873304,0.8828758030304756,0.979352176398936,-0.0017802247214391202,0.9091792096060883
cc10,creditcard(1%),7,49,hgb_d6,4,0.16969696969696968,0.8859270646295616,0.010536150799559567,0.0011382162310671702,0.01024124478439804,0.007689795282011757,0.009926901904160275,0.7957916638296606,0.8635333680145011,0.8648648648648649,0.8860626530245694,0.9747101863590788,-0.0016323854864360083,0.9139581589891285
cc10,creditcard(1%),8,50,logreg_C0.1,0,0.13703703703703704,0.8417761042618477,0.01247815162013272,0.0008087447267307173,0.009519930473349092,0.006821973128667654,0.010103743797925124,0.7419535248519625,0.8248978470308608,0.8266666666666667,0.8585760921035349,0.9899448809415318,-0.002413358955402885,0.870279286171734
cc10,creditcard(1%),8,50,logreg_C1.0,1,0.11514686430083165,0.8222168686936704,0.012644875438330273,0.0006195280503305487,0.009564134272372767,0.006888825631194699,0.010103743797925124,0.7424100621621329,0.8324034124963836,0.8340807174887892,0.8562208630345908,0.9904066474853862,-0.002438179056145532,0.8553168597612053
cc10,creditcard(1%),8,50,logreg_C10.0,2,0.13478260869565217,0.8255471682333169,0.012411029925235073,0.0008208392959113035,0.009658919109576794,0.006886717185641262,0.010103743797925124,0.7412579563988648,0.8212189951746799,0.8230088495575221,0.8578951625101937,0.9911214702321282,-0.002387771000861051,0.8500639194915925
cc10,creditcard(1%),8,50,hgb_d3,3,0.12451842124415353,0.8713417725943748,0.011326317982901605,0.0005936807703940944,0.010025955982949105,0.007672236179361879,0.010103743797925124,0.786470638716898,0.8505230716871965,0.852017937219731,0.8830519325137729,0.9878821880980589,-0.0020019404183003295,0.8916784824817391
cc10,creditcard(1%),8,50,hgb_d6,4,0.11152340229264385,0.864015117941683,0.011924207083320232,0.0005928144710578466,0.010072695050077763,0.007720536871296649,0.010103743797925124,0.7841080991818988,0.8595829012826031,0.8609865470852018,0.8807280304769994,0.9821920851180168,-0.0020613061936775407,0.8871528766564429
cc10,creditcard(1%),9,51,logreg_C0.1,0,0.10285596124305826,0.8449599055188984,0.013619492139357425,0.0007368942709269963,0.009550720384683093,0.006916410239513064,0.010022573363431151,0.7421783948664666,0.8088954514529122,0.8108108108108109,0.8459247995292372,0.9707125038208585,-0.0024582287641242762,0.859202711098979
cc10,creditcard(1%),9,51,logreg_C1.0,1,0.09918032786885246,0.827794184800797,0.013949964287974464,0.0007715349544958476,0.009544674050820472,0.006907987688547836,0.010022573363431151,0.7396872881944443,0.807001226003941,0.8088888888888889,0.8384015353995896,0.9690066754094481,-0.002502573587958281,0.8588273016336059
cc10,creditcard(1%),9,51,logreg_C10.0,2,0.0858015759466272,0.8228979529793107,0.014165464685139371,0.0006535688440957787,0.00954403205660994,0.006915480004147221,0.010022573363431151,0.7396013479033626,0.8088954514529122,0.8108108108108109,0.8362059373204833,0.9711447127536147,-0.002512208350085185,0.8588273016336059
cc10,creditcard(1%),9,51,hgb_d3,3,0.10319885084883995,0.8424305987919326,0.014366626342251287,0.001110474087203146,0.009764276319856173,0.007445952563456358,0.010022573363431151,0.7723669798371049,0.8361961012453534,0.8378378378378378,0.8598263482903119,0.9715436432419284,-0.00223791910898243,0.8758443632103076
cc10,creditcard(1%),9,51,hgb_d6,4,0.1361645962732958,0.866078833546538,0.012823958740150477,0.0007242896897799934,0.009816471254689964,0.0074349346981903664,0.010022573363431151,0.7744391899611648,0.8361961012453534,0.8378378378378378,0.8580203134166429,0.9618949485786404,-0.0021461907555746034,0.8748491658264612
cc10,creditcard(1%),10,52,logreg_C0.1,0,0.12206884057970328,0.8387016800607437,0.016045310954540152,0.0006317058425775713,0.010134894941152633,0.007676587884181013,0.009965573473455336,0.7521401572111265,0.8217535435719534,0.8235294117647058,0.8352689516805567,0.9603757653400773,-0.002576982124013813,0.8335182485758741
cc10,creditcard(1%),10,52,logreg_C1.0,1,0.11850311850311851,0.8299575434460619,0.016787741544996675,0.0008806676197424795,0.01010020359836661,0.007757023898641102,0.009965573473455336,0.7559462380835786,0.8143814698966927,0.8157894736842105,0.8220396836860172,0.9549838613070678,-0.0026071775460646492,0.8489207013892519
cc10,creditcard(1%),10,52,logreg_C10.0,2,0.15444292144026173,0.8299575434460619,0.0166883050375281,0.0007848188362369073,0.010018171498015586,0.007644606562745797,0.009965573473455336,0.7570203277805941,0.8217535435719534,0.8235294117647058,0.8202506452150299,0.9540721083455345,-0.0025339789201248276,0.8529961098582187
cc10,creditcard(1%),10,52,hgb_d3,3,0.15249438486387676,0.8728608685558785,0.012772300513915362,0.0009398191057266475,0.010257477636164181,0.007836213305452302,0.009965573473455336,0.7780871620448159,0.858319061926023,0.8597285067873304,0.8679923855822571,0.9576034872886997,-0.0021279936184195164,0.8850237672816123
cc10,creditcard(1%),10,52,hgb_d6,4,0.07030303030303031,0.8572159604016283,0.012190714955164359,0.0006946406829129721,0.01012130580074264,0.007808584012423556,0.009965573473455336,0.7868729024091583,0.8467966699760779,0.8482142857142857,0.872280851916571,0.9610886962598163,-0.002028263211081767,0.8753007287878942
cc10,creditcard(1%),11,53,logreg_C0.1,0,0.2608695652173913,0.8046623650958116,0.013362096760109327,0.001446395914982191,0.010819472414692407,0.007784725913705403,0.010386560693641618,0.758546767757658,0.8620988031688095,0.8634361233480177,0.8853769826789654,0.9744007206034657,-0.002151700259068888,0.8798364576530325
cc10,creditcard(1%),11,53,logreg_C1.0,1,0.20653605914091852,0.8085029257236528,0.011274550224499219,0.0012261295402602374,0.010855704753930613,0.007785899830610323,0.010386560693641618,0.7594718130794127,0.8749690070465199,0.8761061946902655,0.8926105164792635,0.9764343619921352,-0.002107141483653344,0.8843725223198406
cc10,creditcard(1%),11,53,logreg_C10.0,2,0.12611417939091804,0.8046623650958116,0.013020031643430387,0.001175818991318103,0.010680640115429884,0.007774680813492381,0.010386560693641618,0.7684355022135,0.8749690070465199,0.8761061946902655,0.8856995791292992,0.9739138370944126,-0.0020367493917710497,0.8741027118540652
cc10,creditcard(1%),11,53,hgb_d3,3,0.04726699793964368,0.8288939324847057,0.01068952354794112,0.0010939082801148313,0.010264154289059167,0.007825699396987445,0.010386560693641618,0.799207830448275,0.9025404678234129,0.9035087719298246,0.8897806823995825,0.9663756740777188,-0.001770880189523997,0.8901936133162132
cc10,creditcard(1%),11,53,hgb_d6,4,0.16317198642941141,0.8239145721358941,0.010592390388997609,0.0014156498459676715,0.010352776586302223,0.007624257022789014,0.010386560693641618,0.7880819071050841,0.8928534222351854,0.8938053097345132,0.8960868088896028,0.9656586418846796,-0.0017281481407814283,0.8994732120190544
cc5,creditcard(0.5%),0,42,logreg_C0.1,0,0.037761468396767056,0.6475682983800853,0.0059728617263594495,0.0011121063466465564,0.0054522380309952375,0.003568301619091336,0.004962779156327543,0.71243074757232,0.6312019902229512,0.5963855421686747,0.8805977041975741,0.9903804538241174,-0.0011335081436342714,0.8774009486044919
cc5,creditcard(0.5%),0,42,logreg_C1.0,1,0.03877551020408163,0.6337531324419718,0.005655210441522545,0.0009891369398470676,0.00531073757859491,0.003607568215984136,0.004962779156327543,0.735160688561702,0.6362007773780824,0.6006006006006006,0.8843242979408621,0.9918243647080645,-0.001036261047937949,0.8706905669326245
cc5,creditcard(0.5%),0,42,logreg_C10.0,2,0.03215527823240589,0.6437329933471129,0.0059665747008656,0.0008333023804690824,0.005330668838475683,0.00368705443788746,0.004962779156327543,0.7414583137662255,0.6362007773780824,0.6006006006006006,0.8753130587318859,0.9805550174151398,-0.0010373089042588813,0.8706905669326245
cc5,creditcard(0.5%),0,42,hgb_d3,3,0.010128445276960128,0.4484591534969805,0.0064576408723167385,0.001214096874546738,0.005216930929655828,0.0032080021667379383,0.004962779156327543,0.6910005113774392,0.49353500591856375,0.41649484536082476,0.8723378248913356,0.9770144885719586,-0.0011500163804056556,0.8197814909494552
cc5,creditcard(0.5%),0,42,hgb_d6,4,0.04237188528443817,0.5661304698689087,0.007791735736545538,0.0008970406096738687,0.005461660581781805,0.0032698430455012084,0.004962779156327543,0.6508514412089629,0.6100110348833864,0.5739644970414202,0.8299657941994258,0.9640825621895674,-0.0014665776089949141,0.8037682258452484
cc5,creditcard(0.5%),1,43,logreg_C0.1,0,0.03215878415894606,0.626921055165445,0.01068120252220111,0.0006831901703270977,0.004844371404840791,0.003249373882899028,0.005130974885228194,0.6838549698477824,0.5860231049131284,0.5490196078431373,0.7820497526843515,0.9795918893778057,-0.0015692404232178615,0.8299984894847384
cc5,creditcard(0.5%),1,43,logreg_C1.0,1,0.04134424225779355,0.6222982338633157,0.01018079611831281,0.00047565793093088874,0.004888448456984479,0.0034567100774292293,0.005130974885228194,0.7151186199516268,0.60526785848413,0.5730994152046783,0.7976892902854265,0.9781939920376402,-0.001434324547867729,0.8494096430225441
cc5,creditcard(0.5%),1,43,logreg_C10.0,2,0.023057644110275687,0.6184747489328933,0.008703142304898197,0.00043024034832390995,0.00501989007293671,0.0037067129153797837,0.005130974885228194,0.7445391400731176,0.6079769173166767,0.5764705882352941,0.8154062251097509,0.9778646081363378,-0.0012924659243293147,0.8596632481612821
cc5,creditcard(0.5%),1,43,hgb_d3,3,0.011363335100742313,0.6005325809835711,0.008590091845191494,0.0006775596018656016,0.005142896460133646,0.0033163543503828847,0.005130974885228194,0.6767422161508202,0.5967610581471067,0.5663716814159292,0.8014600873297759,0.9657714567816574,-0.001503960562220593,0.7969884587566439
cc5,creditcard(0.5%),1,43,hgb_d6,4,0.005313546607665146,0.5576691983435199,0.009603576047514635,0.0005654014907328103,0.005170935203520293,0.003265273953143253,0.005130974885228194,0.6532458570146267,0.5471136104285118,0.5081081081081081,0.7851092834657706,0.9424786575105878,-0.0016749580949888612,0.7969884587566439
cc5,creditcard(0.5%),2,44,logreg_C0.1,0,0.012642450142450141,0.5620403652305784,0.011438120436390064,0.0009109256411288281,0.005320011239429405,0.0038728563342455818,0.00541198755242863,0.7061320296826115,0.5802570865159637,0.547945205479452,0.7553539337272532,0.97588385556009,-0.0017182961363935852,0.8166110731452938
cc5,creditcard(0.5%),2,44,logreg_C1.0,1,0.01255273712172509,0.5669561475622547,0.012361045977464341,0.0006633522911275305,0.005426258032643325,0.004203877364533854,0.00541198755242863,0.7381964489415829,0.589815244764211,0.5580110497237569,0.7642515919980957,0.9726603712268929,-0.0016291850760742767,0.8216517090977283
cc5,creditcard(0.5%),2,44,logreg_C10.0,2,0.014863387978142076,0.5901933914952633,0.012366706630502527,0.0007793379143294447,0.005442782384793493,0.004261990149475878,0.00541198755242863,0.7438431085219915,0.5931002876846815,0.5657142857142857,0.7660461717144709,0.9705795885669372,-0.0016142975863418286,0.8207150319438605
cc5,creditcard(0.5%),2,44,hgb_d3,3,0.04564494147827481,0.6196824410773277,0.01133642692215103,0.0013372425576894565,0.005538936294260828,0.0028297166536266206,0.00541198755242863,0.5450254076961114,0.5794074912117819,0.550561797752809,0.7143188942768625,0.9488459620006349,-0.0022769783211268103,0.7342069953373996
cc5,creditcard(0.5%),2,44,hgb_d6,4,0.01683804627249357,0.6389929730129488,0.009644689494431546,0.0008503868685799575,0.005588899419603094,0.003948971650495226,0.00541198755242863,0.6948278598471742,0.5970649309065765,0.5706051873198847,0.7718165302228499,0.9650945071721156,-0.0017310050639035705,0.7983532725202711
cc5,creditcard(0.5%),3,45,logreg_C0.1,0,0.02270433626311099,0.6200076901332873,0.006997455212175409,0.0003884354258701244,0.005136904252656389,0.0036621598426956406,0.005050960584468296,0.7283480524175486,0.6254422151288491,0.592814371257485,0.8408728834876479,0.9755328327958869,-0.0013053653603916952,0.8540188464543658
cc5,creditcard(0.5%),3,45,logreg_C1.0,1,0.022975413813554755,0.6036963538541138,0.007046300868677311,0.00026514503680725483,0.00513537336544893,0.0037591943474636113,0.005050960584468296,0.7409457267456943,0.6226079026172469,0.5892857142857143,0.838703364176194,0.9784347601564424,-0.0012758278694316861,0.8531969913962455
cc5,creditcard(0.5%),3,45,logreg_C10.0,2,0.024089635854341734,0.5910291850063747,0.007084636863329742,0.0001820354040434163,0.005178553114445654,0.0038051669270399353,0.005050960584468296,0.7395276634133108,0.6037745414154587,0.5657142857142857,0.8379533179445019,0.9761012390406257,-0.0013049018957146143,0.8472113999477622
cc5,creditcard(0.5%),3,45,hgb_d3,3,0.014697981730586864,0.5139266859972503,0.010329899535583357,0.0009336450419610737,0.0052461308403882745,0.0028896986425690197,0.005050960584468296,0.6040053921860284,0.5265096003861377,0.489010989010989,0.7307112045200881,0.9236206890969606,-0.001728819303463473,0.7628462508332857
cc5,creditcard(0.5%),3,45,hgb_d6,4,0.012899009356081452,0.5390207461803957,0.01023366246338386,0.0007041260516378845,0.005012628018272428,0.002973451674493696,0.005050960584468296,0.6239447744778241,0.55153692681576,0.52046783625731,0.7412993225709348,0.9318715843013845,-0.0017514185855393065,0.7686580956003987
cc5,creditcard(0.5%),4,46,logreg_C0.1,0,0.01648754274548119,0.5856512786248911,0.011412286244034913,0.0008282132917411727,0.004807988310955581,0.003530036304268795,0.005105037271289812,0.6875287501384599,0.5129801559728538,0.4756756756756757,0.7381938914120566,0.9274731704337497,-0.0018304369005394936,0.78944787461389
cc5,creditcard(0.5%),4,46,logreg_C1.0,1,0.014615384615384617,0.5970494632117633,0.011082649652318302,0.0007450123533026127,0.004756132719478151,0.003531247840088369,0.005105037271289812,0.6954637728964805,0.5168537921059572,0.478494623655914,0.7439888911560865,0.9405206619607261,-0.0017903462967942183,0.78944787461389
cc5,creditcard(0.5%),4,46,logreg_C10.0,2,0.01437707029812293,0.5970494632117633,0.0108202793025656,0.0006032449216130812,0.004780941556958896,0.0035138936547718202,0.005105037271289812,0.6961712809730515,0.507970179222057,0.4693333333333333,0.750390064602192,0.9375140145453902,-0.0017483405123669214,0.7950051898080378
cc5,creditcard(0.5%),4,46,hgb_d3,3,0.04253698868581375,0.5960848885843996,0.01326886644886061,0.0007707133271555367,0.004825556136608049,0.002247457411436683,0.005105037271289812,0.4991130042371771,0.5224194575554972,0.49557522123893805,0.6376828204401951,0.9132060618384029,-0.002396587103714348,0.6768929798948232
cc5,creditcard(0.5%),4,46,hgb_d6,4,0.00871514188413173,0.5916558403558531,0.012905463950343561,0.0006571388613385611,0.0047736390116682,0.0026677095616408565,0.005105037271289812,0.5616548762222583,0.5208248608141001,0.4955223880597015,0.6611295610529083,0.911949474499756,-0.002228901594140768,0.7072631696639302
cc5,creditcard(0.5%),5,47,logreg_C0.1,0,0.019589796341914587,0.5678688392306067,0.009220041041452211,0.0011418742885524421,0.005027370406285566,0.0033633491316773364,0.004927221770183528,0.6693598027124403,0.5050830590273855,0.4564102564102564,0.7938137242900376,0.9652398895231633,-0.0016365998456390365,0.7936479494332478
cc5,creditcard(0.5%),5,47,logreg_C1.0,1,0.02058959359605911,0.5674245309818166,0.009127247296791145,0.0006669632790659059,0.004991527299151992,0.0034064359374833563,0.004927221770183528,0.6807810959805596,0.5041699144159916,0.45524296675191817,0.7909136762125057,0.9634815457254824,-0.0015905168398790577,0.8114140809306846
cc5,creditcard(0.5%),5,47,logreg_C10.0,2,0.020604608009896396,0.5710858849936743,0.00912374035847215,0.000476486040551951,0.004964880105903278,0.003448530420127155,0.004927221770183528,0.687513674357375,0.5050830590273855,0.4564102564102564,0.7884141482418752,0.9633077535084564,-0.0015842076967866356,0.8160433815588947
cc5,creditcard(0.5%),5,47,hgb_d3,3,0.005499820005890716,0.4871589889291946,0.009383995350932971,0.001013317459874017,0.0048377527705674266,0.002728500209237859,0.004927221770183528,0.6223782032444116,0.42698363976647186,0.3520309477756286,0.7534688757056254,0.9642586094872213,-0.0015838723713071786,0.7808587439980772
cc5,creditcard(0.5%),5,47,hgb_d6,4,0.02284261976725545,0.5894185311083936,0.01105122565185102,0.0007937811389139015,0.0048875033016470785,0.0027449108366620805,0.004927221770183528,0.5827444175600354,0.5434590267857283,0.513595166163142,0.7258693433989578,0.9236197793047228,-0.0019564945728056185,0.7389010529920986
cc5,creditcard(0.5%),6,48,logreg_C0.1,0,0.020510418005783453,0.6554729526631485,0.005717436443545909,0.0008081035144577946,0.005213653085826512,0.003710020853224661,0.004965019183028662,0.756001354124879,0.6440960396389729,0.608433734939759,0.8673324181463791,0.9811260025979918,-0.0009968077746439286,0.8896932173092726
cc5,creditcard(0.5%),6,48,logreg_C1.0,1,0.024859943977591035,0.6601912694584356,0.005583054351815122,0.0008037592498763396,0.0052218280691142815,0.0037403882664540228,0.004965019183028662,0.7598695658854113,0.6475986563817464,0.6107784431137725,0.8686034557298578,0.9838596672096332,-0.0009820209889345383,0.8896932173092726
cc5,creditcard(0.5%),6,48,logreg_C10.0,2,0.022845918582577514,0.6554729526631485,0.005495373777097245,0.0007961608418376456,0.005192874745400321,0.0037108216936410933,0.004965019183028662,0.7631097051716558,0.6389946019746582,0.6,0.8722241784993345,0.9835386296624673,-0.000940964400297815,0.8944418896624279
cc5,creditcard(0.5%),6,48,hgb_d3,3,0.017418009564606422,0.5801209575029243,0.006733345179006939,0.0012601474255814038,0.005302506968762399,0.0033003032610459744,0.004965019183028662,0.6876654151941544,0.6155719443568222,0.5747126436781609,0.857556161950494,0.9671865399286582,-0.0012202055492420896,0.8307264860534378
cc5,creditcard(0.5%),6,48,hgb_d6,4,0.01962818808633534,0.613094765863793,0.006447769916083662,0.0014894976575859026,0.005228026884675558,0.002980691020220258,0.004965019183028662,0.6519585473439605,0.6525457396615332,0.6149253731343284,0.8647751511977636,0.990035670838574,-0.0013117544516928464,0.7987075783930578
