dataset_key,dataset,repeat,seed,metric,selected_candidate,validation_metric_value,test_mcc
cc10,creditcard(1%),6,48,MCC_05,hgb_d3,0.9095111162378149,0.8456243883376572
cc10,creditcard(1%),7,49,SoftMCC,hgb_d6,0.7957916638296606,0.8859270646295616
cc10,creditcard(1%),7,49,MCC_best,hgb_d6,0.8635333680145011,0.8859270646295616
cc10,creditcard(1%),7,49,F1_best,hgb_d6,0.8648648648648649,0.8859270646295616
cc10,creditcard(1%),7,49,AUPRC,hgb_d6,0.8860626530245694,0.8859270646295616
cc10,creditcard(1%),7,49,AUROC,hgb_d3,0.979352176398936,0.8952454356527373
cc10,creditcard(1%),7,49,Brier_neg,hgb_d6,-0.0016323854864360083,0.8859270646295616
cc10,creditcard(1%),7,49,MCC_05,hgb_d6,0.9139581589891285,0.8859270646295616
cc10,creditcard(1%),8,50,SoftMCC,hgb_d3,0.786470638716898,0.8713417725943748
cc10,creditcard(1%),8,50,MCC_best,hgb_d6,0.8595829012826031,0.864015117941683
cc10,creditcard(1%),8,50,F1_best,hgb_d6,0.8609865470852018,0.864015117941683
cc10,creditcard(1%),8,50,AUPRC,hgb_d3,0.8830519325137729,0.8713417725943748
cc10,creditcard(1%),8,50,AUROC,logreg_C10.0,0.9911214702321282,0.8255471682333169
cc10,creditcard(1%),8,50,Brier_neg,hgb_d3,-0.0020019404183003295,0.8713417725943748
cc10,creditcard(1%),8,50,MCC_05,hgb_d3,0.8916784824817391,0.8713417725943748
cc10,creditcard(1%),9,51,SoftMCC,hgb_d6,0.7744391899611648,0.866078833546538
cc10,creditcard(1%),9,51,MCC_best,hgb_d3,0.8361961012453534,0.8424305987919326
cc10,creditcard(1%),9,51,F1_best,hgb_d3,0.8378378378378378,0.8424305987919326
cc10,creditcard(1%),9,51,AUPRC,hgb_d3,0.8598263482903119,0.8424305987919326
cc10,creditcard(1%),9,51,AUROC,hgb_d3,0.9715436432419284,0.8424305987919326
cc10,creditcard(1%),9,51,Brier_neg,hgb_d6,-0.0021461907555746034,0.866078833546538
cc10,creditcard(1%),9,51,MCC_05,hgb_d3,0.8758443632103076,0.8424305987919326
cc10,creditcard(1%),10,52,SoftMCC,hgb_d6,0.7868729024091583,0.8572159604016283
cc10,creditcard(1%),10,52,MCC_best,hgb_d3,0.858319061926023,0.8728608685558785
cc10,creditcard(1%),10,52,F1_best,hgb_d3,0.8597285067873304,0.8728608685558785
cc10,creditcard(1%),10,52,AUPRC,hgb_d6,0.872280851916571,0.8572159604016283
cc10,creditcard(1%),10,52,AUROC,hgb_d6,0.9610886962598163,0.8572159604016283
cc10,creditcard(1%),10,52,Brier_neg,hgb_d6,-0.002028263211081767,0.8572159604016283
cc10,creditcard(1%),10,52,MCC_05,hgb_d3,0.8850237672816123,0.8728608685558785
cc10,creditcard(1%),11,53,SoftMCC,hgb_d3,0.799207830448275,0.8288939324847057
cc10,creditcard(1%),11,53,MCC_best,hgb_d3,0.9025404678234129,0.8288939324847057
cc10,creditcard(1%),11,53,F1_best,hgb_d3,0.9035087719298246,0.8288939324847057
cc10,creditcard(1%),11,53,AUPRC,hgb_d6,0.8960868088896028,0.8239145721358941
cc10,creditcard(1%),11,53,AUROC,logreg_C1.0,0.9764343619921352,0.8085029257236528
cc10,creditcard(1%),11,53,Brier_neg,hgb_d6,-0.0017281481407814283,0.8239145721358941
cc10,creditcard(1%),11,53,MCC_05,hgb_d6,0.8994732120190544,0.8239145721358941
cc5,creditcard(0.5%),0,42,SoftMCC,logreg_C10.0,0.7414583137662255,0.6437329933471129
cc5,creditcard(0.5%),0,42,MCC_best,logreg_C1.0,0.6362007773780824,0.6337531324419718
cc5,creditcard(0.5%),0,42,F1_best,logreg_C1.0,0.6006006006006006,0.6337531324419718
cc5,creditcard(0.5%),0,42,AUPRC,logreg_C1.0,0.8843242979408621,0.6337531324419718
cc5,creditcard(0.5%),0,42,AUROC,logreg_C1.0,0.9918243647080645,0.6337531324419718
cc5,creditcard(0.5%),0,42,Brier_neg,logreg_C1.0,-0.001036261047937949,0.6337531324419718
cc5,creditcard(0.5%),0,42,MCC_05,logreg_C0.1,0.8774009486044919,0.6475682983800853
cc5,creditcard(0.5%),1,43,SoftMCC,logreg_C10.0,0.7445391400731176,0.6184747489328933
cc5,creditcard(0.5%),1,43,MCC_best,logreg_C10.0,0.6079769173166767,0.6184747489328933
cc5,creditcard(0.5%),1,43,F1_best,logreg_C10.0,0.5764705882352941,0.6184747489328933
cc5,creditcard(0.5%),1,43,AUPRC,logreg_C10.0,0.8154062251097509,0.6184747489328933
cc5,creditcard(0.5%),1,43,AUROC,logreg_C0.1,0.9795918893778057,0.626921055165445
cc5,creditcard(0.5%),1,43,Brier_neg,logreg_C10.0,-0.0012924659243293147,0.6184747489328933
cc5,creditcard(0.5%),1,43,MCC_05,logreg_C10.0,0.8596632481612821,0.6184747489328933
cc5,creditcard(0.5%),2,44,SoftMCC,logreg_C10.0,0.7438431085219915,0.5901933914952633
cc5,creditcard(0.5%),2,44,MCC_best,hgb_d6,0.5970649309065765,0.6389929730129488
cc5,creditcard(0.5%),2,44,F1_best,hgb_d6,0.5706051873198847,0.6389929730129488
cc5,creditcard(0.5%),2,44,AUPRC,hgb_d6,0.7718165302228499,0.6389929730129488
cc5,creditcard(0.5%),2,44,AUROC,logreg_C0.1,0.97588385556009,0.5620403652305784
cc5,creditcard(0.5%),2,44,Brier_neg,logreg_C10.0,-0.0016142975863418286,0.5901933914952633
cc5,creditcard(0.5%),2,44,MCC_05,logreg_C1.0,0.8216517090977283,0.5669561475622547
cc5,creditcard(0.5%),3,45,SoftMCC,logreg_C1.0,0.7409457267456943,0.6036963538541138
cc5,creditcard(0.5%),3,45,MCC_best,logreg_C0.1,0.6254422151288491,0.6200076901332873
cc5,creditcard(0.5%),3,45,F1_best,logreg_C0.1,0.592814371257485,0.6200076901332873
cc5,creditcard(0.5%),3,45,AUPRC,logreg_C0.1,0.8408728834876479,0.6200076901332873
cc5,creditcard(0.5%),3,45,AUROC,logreg_C1.0,0.9784347601564424,0.6036963538541138
cc5,creditcard(0.5%),3,45,Brier_neg,logreg_C1.0,-0.0012758278694316861,0.6036963538541138
cc5,creditcard(0.5%),3,45,MCC_05,logreg_C0.1,0.8540188464543658,0.6200076901332873
cc5,creditcard(0.5%),4,46,SoftMCC,logreg_C10.0,0.6961712809730515,0.5970494632117633
cc5,creditcard(0.5%),4,46,MCC_best,hgb_d3,0.5224194575554972,0.5960848885843996
cc5,creditcard(0.5%),4,46,F1_best,hgb_d3,0.49557522123893805,0.5960848885843996
cc5,creditcard(0.5%),4,46,AUPRC,logreg_C10.0,0.750390064602192,0.5970494632117633
cc5,creditcard(0.5%),4,46,AUROC,logreg_C1.0,0.9405206619607261,0.5970494632117633
cc5,creditcard(0.5%),4,46,Brier_neg,logreg_C10.0,-0.0017483405123669214,0.5970494632117633
cc5,creditcard(0.5%),4,46,MCC_05,logreg_C10.0,0.7950051898080378,0.5970494632117633
cc5,creditcard(0.5%),5,47,SoftMCC,logreg_C10.0,0.687513674357375,0.5710858849936743
cc5,creditcard(0.5%),5,47,MCC_best,hgb_d6,0.5434590267857283,0.5894185311083936
cc5,creditcard(0.5%),5,47,F1_best,hgb_d6,0.513595166163142,0.5894185311083936
cc5,creditcard(0.5%),5,47,AUPRC,logreg_C0.1,0.7938137242900376,0.5678688392306067
cc5,creditcard(0.5%),5,47,AUROC,logreg_C0.1,0.9652398895231633,0.5678688392306067
cc5,creditcard(0.5%),5,47,Brier_neg,hgb_d3,-0.0015838723713071786,0.4871589889291946
cc5,creditcard(0.5%),5,47,MCC_05,logreg_C10.0,0.8160433815588947,0.5710858849936743
cc5,creditcard(0.5%),6,48,SoftMCC,logreg_C10.0,0.7631097051716558,0.6554729526631485
cc5,creditcard(0.5%),6,48,MCC_best,hgb_d6,0.6525457396615332,0.613094765863793
cc5,creditcard(0.5%),6,48,F1_best,hgb_d6,0.6149253731343284,0.613094765863793
cc5,creditcard(0.5%),6,48,AUPRC,logreg_C10.0,0.8722241784993345,0.6554729526631485
cc5,creditcard(0.5%),6,48,AUROC,hgb_d6,0.990035670838574,0.613094765863793
cc5,creditcard(0.5%),6,48,Brier_neg,logreg_C10.0,-0.000940964400297815,0.6554729526631485
cc5,creditcard(0.5%),6,48,MCC_05,logreg_C10.0,0.8944418896624279,0.6554729526631485
cc5,creditcard(0.5%),7,49,SoftMCC,logreg_C10.0,0.7362114758011996,0.6023358548427341
cc5,creditcard(0.5%),7,49,MCC_best,logreg_C10.0,0.5972789086369045,0.6023358548427341
cc5,creditcard(0.5%),7,49,F1_best,logreg_C10.0,0.5621301775147929,0.6023358548427341
cc5,creditcard(0.5%),7,49,AUPRC,logreg_C1.0,0.8190051721370588,0.5950535096096534
cc5,creditcard(0.5%),7,49,AUROC,logreg_C10.0,0.9731639900344168,0.6023358548427341
cc5,creditcard(0.5%),7,49,Brier_neg,logreg_C10.0,-0.0013575288087142826,0.6023358548427341
cc5,creditcard(0.5%),7,49,MCC_05,logreg_C0.1,0.8442523162317375,0.589179081432671
cc5,creditcard(0.5%),8,50,SoftMCC,logreg_C1.0,0.7421197804287245,0.5611608358776401
cc5,creditcard(0.5%),8,50,MCC_best,logreg_C0.1,0.6012513161323355,0.5644131807031488
cc5,creditcard(0.5%),8,50,F1_best,logreg_C0.1,0.5688622754491018,0.5644131807031488
cc5,creditcard(0.5%),8,50,AUPRC,logreg_C0.1,0.8183161576279643,0.5644131807031488
cc5,creditcard(0.5%),8,50,AUROC,logreg_C0.1,0.9722139662156022,0.5644131807031488
cc5,creditcard(0.5%),8,50,Brier_neg,logreg_C0.1,-0.0012858893459166095,0.5644131807031488
cc5,creditcard(0.5%),8,50,MCC_05,logreg_C0.1,0.8550502188969269,0.5644131807031488
cc5,creditcard(0.5%),9,51,SoftMCC,logreg_C1.0,0.739738846606012,0.5766881240569418
cc5,creditcard(0.5%),9,51,MCC_best,hgb_d6,0.6362000507181211,0.6354773902985127
cc5,creditcard(0.5%),9,51,F1_best,hgb_d6,0.6006006006006006,0.6354773902985127
cc5,creditcard(0.5%),9,51,AUPRC,logreg_C0.1,0.8792107791125655,0.5642383881483983
cc5,creditcard(0.5%),9,51,AUROC,logreg_C0.1,0.9832048258345428,0.5642383881483983
cc5,creditcard(0.5%),9,51,Brier_neg,logreg_C1.0,-0.0010513897764136222,0.5766881240569418
cc5,creditcard(0.5%),9,51,MCC_05,logreg_C1.0,0.8861862778903727,0.5766881240569418
cc5,creditcard(0.5%),10,52,SoftMCC,logreg_C10.0,0.7049795451176097,0.6183684217245902
cc5,creditcard(0.5%),10,52,MCC_best,logreg_C1.0,0.6090394879505797,0.6132771961849682
cc5,creditcard(0.5%),10,52,F1_best,logreg_C1.0,0.5765765765765766,0.6132771961849682
cc5,creditcard(0.5%),10,52,AUPRC,logreg_C1.0,0.8343699252820861,0.6132771961849682
cc5,creditcard(0.5%),10,52,AUROC,logreg_C1.0,0.9820583815900293,0.6132771961849682
cc5,creditcard(0.5%),10,52,Brier_neg,logreg_C10.0,-0.0013926859678643673,0.6183684217245902
cc5,creditcard(0.5%),10,52,MCC_05,logreg_C1.0,0.8391048214753432,0.6132771961849682
cc5,creditcard(0.5%),11,53,SoftMCC,logreg_C1.0,0.752322149035765,0.5904300128150747
cc5,creditcard(0.5%),11,53,MCC_best,logreg_C0.1,0.60854289329162,0.6310854332174255
cc5,creditcard(0.5%),11,53,F1_best,logreg_C0.1,0.5791044776119403,0.6310854332174255
cc5,creditcard(0.5%),11,53,AUPRC,logreg_C1.0,0.8225033984140648,0.5904300128150747
cc5,creditcard(0.5%),11,53,AUROC,logreg_C10.0,0.9828601870524414,0.6185993831217472
cc5,creditcard(0.5%),11,53,Brier_neg,logreg_C1.0,-0.0013339895777844278,0.5904300128150747
cc5,creditcard(0.5%),11,53,MCC_05,logreg_C1.0,0.857552070049071,0.5904300128150747
iot,iotid20(6.4%),0,42,SoftMCC,hgb_d3,0.9752791181040091,0.9865150551684014
iot,iotid20(6.4%),0,42,MCC_best,hgb_d3,0.986736244508,0.9865150551684014
iot,iotid20(6.4%),0,42,F1_best,hgb_d3,0.9875,0.9865150551684014
iot,iotid20(6.4%),0,42,AUPRC,hgb_d6,0.9902285846230829,0.980682429782002
iot,iotid20(6.4%),0,42,AUROC,hgb_d6,0.9977684880489047,0.980682429782002
iot,iotid20(6.4%),0,42,Brier_neg,hgb_d3,-0.0016521101052827066,0.9865150551684014
iot,iotid20(6.4%),0,42,MCC_05,hgb_d3,0.9848273573820674,0.9865150551684014
iot,iotid20(6.4%),1,43,SoftMCC,hgb_d6,0.9708991213885475,0.9832349313444312
iot,iotid20(6.4%),1,43,MCC_best,hgb_d6,0.9821629215146924,0.9832349313444312
iot,iotid20(6.4%),1,43,F1_best,hgb_d6,0.983170947741364,0.9832349313444312
iot,iotid20(6.4%),1,43,AUPRC,hgb_d3,0.9942483285133351,0.955099061671627
iot,iotid20(6.4%),1,43,AUROC,hgb_d3,0.9992319105119483,0.955099061671627
iot,iotid20(6.4%),1,43,Brier_neg,hgb_d6,-0.0015736562704211962,0.9832349313444312
iot,iotid20(6.4%),1,43,MCC_05,hgb_d6,0.9859381848979533,0.9832349313444312
iot,iotid20(6.4%),2,44,SoftMCC,hgb_d3,0.9740487394922762,0.9751073752675531
iot,iotid20(6.4%),2,44,MCC_best,hgb_d3,0.9885289212772431,0.9751073752675531
iot,iotid20(6.4%),2,44,F1_best,hgb_d3,0.9891696750902527,0.9751073752675531
iot,iotid20(6.4%),2,44,AUPRC,hgb_d6,0.9968544255311045,0.9683891306853694
iot,iotid20(6.4%),2,44,AUROC,hgb_d6,0.9996418048657294,0.9683891306853694
iot,iotid20(6.4%),2,44,Brier_neg,hgb_d3,-0.0011075390225598856,0.9751073752675531
iot,iotid20(6.4%),2,44,MCC_05,hgb_d6,0.9914059030501312,0.9683891306853694
iot,iotid20(6.4%),3,45,SoftMCC,hgb_d6,0.9705966809051035,0.9781085097213117
iot,iotid20(6.4%),3,45,MCC_best,hgb_d3,0.9743708479825397,0.9806532737693411
iot,iotid20(6.4%),3,45,F1_best,hgb_d3,0.975653742110009,0.9806532737693411
iot,iotid20(6.4%),3,45,AUPRC,hgb_d6,0.9942743662884908,0.9781085097213117
iot,iotid20(6.4%),3,45,AUROC,hgb_d6,0.9976707283172721,0.9781085097213117
iot,iotid20(6.4%),3,45,Brier_neg,hgb_d6,-0.00147207499179645,0.9781085097213117
iot,iotid20(6.4%),3,45,MCC_05,hgb_d6,0.9867719124011586,0.9781085097213117
iot,iotid20(6.4%),4,46,SoftMCC,hgb_d3,0.9700728638892849,0.9835935053062825
iot,iotid20(6.4%),4,46,MCC_best,hgb_d6,0.9808163319643849,0.982767834101753
iot,iotid20(6.4%),4,46,F1_best,hgb_d6,0.9818181818181818,0.982767834101753
iot,iotid20(6.4%),4,46,AUPRC,hgb_d6,0.986407566108513,0.982767834101753
iot,iotid20(6.4%),4,46,AUROC,hgb_d6,0.9941977010519172,0.982767834101753
iot,iotid20(6.4%),4,46,Brier_neg,hgb_d3,-0.0018546482135980028,0.9835935053062825
iot,iotid20(6.4%),4,46,MCC_05,hgb_d3,0.9817822393554773,0.9835935053062825
iot,iotid20(6.4%),5,47,SoftMCC,hgb_d3,0.9718306264321454,0.9865861193674366
iot,iotid20(6.4%),5,47,MCC_best,hgb_d3,0.9828059956407177,0.9865861193674366
iot,iotid20(6.4%),5,47,F1_best,hgb_d3,0.9837251356238698,0.9865861193674366
iot,iotid20(6.4%),5,47,AUPRC,hgb_d6,0.9917248516812132,0.977282968653963
iot,iotid20(6.4%),5,47,AUROC,hgb_d6,0.9988110144545495,0.977282968653963
iot,iotid20(6.4%),5,47,Brier_neg,hgb_d3,-0.0016218397763528407,0.9865861193674366
iot,iotid20(6.4%),5,47,MCC_05,hgb_d3,0.9856938082058667,0.9865861193674366
iot,iotid20(6.4%),6,48,SoftMCC,hgb_d6,0.9658763216693438,0.9768359133076293
iot,iotid20(6.4%),6,48,MCC_best,hgb_d6,0.968118606600582,0.9768359133076293
iot,iotid20(6.4%),6,48,F1_best,hgb_d6,0.9696969696969697,0.9768359133076293
iot,iotid20(6.4%),6,48,AUPRC,hgb_d6,0.9882282637017104,0.9768359133076293
iot,iotid20(6.4%),6,48,AUROC,hgb_d6,0.9968283089252177,0.9768359133076293
iot,iotid20(6.4%),6,48,Brier_neg,hgb_d6,-0.0022939438767984486,0.9768359133076293
iot,iotid20(6.4%),6,48,MCC_05,hgb_d6,0.9785554942324026,0.9768359133076293
iot,iotid20(6.4%),7,49,SoftMCC,hgb_d6,0.9729598828764713,0.9827861366277028
iot,iotid20(6.4%),7,49,MCC_best,hgb_d3,0.9820126298993053,0.9852589219364944
iot,iotid20(6.4%),7,49,F1_best,hgb_d3,0.9829596412556054,0.9852589219364944
iot,iotid20(6.4%),7,49,AUPRC,hgb_d6,0.9931422398446188,0.9827861366277028
iot,iotid20(6.4%),7,49,AUROC,hgb_d6,0.9983432111957903,0.9827861366277028
iot,iotid20(6.4%),7,49,Brier_neg,hgb_d6,-0.0013657340105623487,0.9827861366277028
iot,iotid20(6.4%),7,49,MCC_05,hgb_d6,0.9877185330789919,0.9827861366277028
iot,iotid20(6.4%),8,50,SoftMCC,hgb_d3,0.9714169712328724,0.971526382185442
iot,iotid20(6.4%),8,50,MCC_best,hgb_d3,0.9711532179952087,0.971526382185442
iot,iotid20(6.4%),8,50,F1_best,hgb_d3,0.9725776965265083,0.971526382185442
iot,iotid20(6.4%),8,50,AUPRC,hgb_d3,0.9930163138210422,0.971526382185442
iot,iotid20(6.4%),8,50,AUROC,hgb_d3,0.9974852785313685,0.971526382185442
iot,iotid20(6.4%),8,50,Brier_neg,hgb_d6,-0.0014196999837936212,0.9681349320271906
iot,iotid20(6.4%),8,50,MCC_05,hgb_d6,0.9875771369897062,0.9681349320271906
iot,iotid20(6.4%),9,51,SoftMCC,hgb_d6,0.9667337907587953,0.9760747312359972
iot,iotid20(6.4%),9,51,MCC_best,hgb_d3,0.975477613693318,0.9803794295953738
iot,iotid20(6.4%),9,51,F1_best,hgb_d3,0.9767025089605734,0.9803794295953738
iot,iotid20(6.4%),9,51,AUPRC,hgb_d3,0.9937970416019903,0.9803794295953738
iot,iotid20(6.4%),9,51,AUROC,hgb_d3,0.999120636338025,0.9803794295953738
iot,iotid20(6.4%),9,51,Brier_neg,hgb_d6,-0.0016339527633754828,0.9760747312359972
iot,iotid20(6.4%),9,51,MCC_05,hgb_d3,0.9859147854102556,0.9803794295953738
iot,iotid20(6.4%),10,52,SoftMCC,hgb_d6,0.9720591095291106,0.9607290594532798
iot,iotid20(6.4%),10,52,MCC_best,hgb_d6,0.9702667392027072,0.9607290594532798
iot,iotid20(6.4%),10,52,F1_best,hgb_d6,0.9717314487632509,0.9607290594532798
iot,iotid20(6.4%),10,52,AUPRC,hgb_d6,0.9910717389965923,0.9607290594532798
iot,iotid20(6.4%),10,52,AUROC,hgb_d3,0.9976650451531364,0.9589938743637022
iot,iotid20(6.4%),10,52,Brier_neg,hgb_d6,-0.001328518588034634,0.9607290594532798
iot,iotid20(6.4%),10,52,MCC_05,hgb_d6,0.9880083920179729,0.9607290594532798
iot,iotid20(6.4%),11,53,SoftMCC,hgb_d6,0.9705846045148465,0.9683803901185954
iot,iotid20(6.4%),11,53,MCC_best,hgb_d6,0.9744728404356116,0.9683803901185954
iot,iotid20(6.4%),11,53,F1_best,hgb_d6,0.9757847533632287,0.9683803901185954
iot,iotid20(6.4%),11,53,AUPRC,hgb_d6,0.9961914811808503,0.9683803901185954
iot,iotid20(6.4%),11,53,AUROC,hgb_d6,0.9994736477890334,0.9683803901185954
iot,iotid20(6.4%),11,53,Brier_neg,hgb_d6,-0.0012244347011592493,0.9683803901185954
iot,iotid20(6.4%),11,53,MCC_05,hgb_d6,0.9896614962723096,0.9683803901185954
abalone,abalone(9.4%),0,42,SoftMCC,logreg_C10.0,0.14746540456175752,0.373936623043462
abalone,abalone(9.4%),0,42,MCC_best,logreg_C0.1,0.4175739248423208,0.3148794745897061
abalone,abalone(9.4%),0,42,F1_best,hgb_d6,0.44545454545454544,0.40322038528842274
abalone,abalone(9.4%),0,42,AUPRC,hgb_d6,0.3280032948106975,0.40322038528842274
abalone,abalone(9.4%),0,42,AUROC,hgb_d3,0.8708319995731968,0.39085827965407094
abalone,abalone(9.4%),0,42,Brier_neg,hgb_d3,-0.07029737277617996,0.39085827965407094
abalone,abalone(9.4%),0,42,MCC_05,hgb_d6,0.07691491262686433,0.40322038528842274
abalone,abalone(9.4%),1,43,SoftMCC,hgb_d3,0.15193818821452007,0.3305246074649492
abalone,abalone(9.4%),1,43,MCC_best,hgb_d3,0.40049192520029553,0.3305246074649492
abalone,abalone(9.4%),1,43,F1_best,hgb_d3,0.448,0.3305246074649492
abalone,abalone(9.4%),1,43,AUPRC,hgb_d3,0.3328686940628082,0.3305246074649492
abalone,abalone(9.4%),1,43,AUROC,hgb_d3,0.8455305697823304,0.3305246074649492
abalone,abalone(9.4%),1,43,Brier_neg,hgb_d3,-0.07099951303548595,0.3305246074649492
abalone,abalone(9.4%),1,43,MCC_05,hgb_d3,0.11131400282977398,0.3305246074649492
abalone,abalone(9.4%),2,44,SoftMCC,hgb_d3,0.13886667053369345,0.3915197852395876
abalone,abalone(9.4%),2,44,MCC_best,hgb_d3,0.3610516356061552,0.3915197852395876
abalone,abalone(9.4%),2,44,F1_best,hgb_d3,0.39316239316239315,0.3915197852395876
abalone,abalone(9.4%),2,44,AUPRC,hgb_d3,0.26695878897746195,0.3915197852395876
abalone,abalone(9.4%),2,44,AUROC,hgb_d3,0.827318075117371,0.3915197852395876
abalone,abalone(9.4%),2,44,Brier_neg,hgb_d3,-0.07401480146187199,0.3915197852395876
abalone,abalone(9.4%),2,44,MCC_05,logreg_C0.1,0.0,0.3095150502585094
abalone,abalone(9.4%),3,45,SoftMCC,hgb_d3,0.1565388741039926,0.3683816534810908
abalone,abalone(9.4%),3,45,MCC_best,hgb_d3,0.4432079868287306,0.3683816534810908
abalone,abalone(9.4%),3,45,F1_best,hgb_d3,0.488,0.3683816534810908
abalone,abalone(9.4%),3,45,AUPRC,hgb_d3,0.36146993303419295,0.3683816534810908
abalone,abalone(9.4%),3,45,AUROC,hgb_d3,0.8643832693128468,0.3683816534810908
abalone,abalone(9.4%),3,45,Brier_neg,hgb_d3,-0.06991704711429123,0.3683816534810908
abalone,abalone(9.4%),3,45,MCC_05,hgb_d3,0.09960029273073646,0.3683816534810908
abalone,abalone(9.4%),4,46,SoftMCC,hgb_d3,0.15547079953591347,0.3882817907176299
abalone,abalone(9.4%),4,46,MCC_best,hgb_d3,0.3948587727795468,0.3882817907176299
abalone,abalone(9.4%),4,46,F1_best,hgb_d3,0.451063829787234,0.3882817907176299
abalone,abalone(9.4%),4,46,AUPRC,hgb_d3,0.30913420138531933,0.3882817907176299
abalone,abalone(9.4%),4,46,AUROC,hgb_d6,0.8489116517285532,0.35537187079763943
abalone,abalone(9.4%),4,46,Brier_neg,hgb_d3,-0.07110951257283725,0.3882817907176299
abalone,abalone(9.4%),4,46,MCC_05,logreg_C10.0,0.10154198878540019,0.35733123921460774
abalone,abalone(9.4%),5,47,SoftMCC,hgb_d3,0.16944567056565746,0.3493173030885208
abalone,abalone(9.4%),5,47,MCC_best,hgb_d3,0.38976969319302945,0.3493173030885208
abalone,abalone(9.4%),5,47,F1_best,logreg_C10.0,0.4423076923076923,0.255804203522481
abalone,abalone(9.4%),5,47,AUPRC,hgb_d3,0.3493414213477912,0.3493173030885208
abalone,abalone(9.4%),5,47,AUROC,hgb_d3,0.8632829172001707,0.3493173030885208
abalone,abalone(9.4%),5,47,Brier_neg,hgb_d3,-0.06981977993914094,0.3493173030885208
abalone,abalone(9.4%),5,47,MCC_05,hgb_d3,0.06441927133718126,0.3493173030885208
abalone,abalone(9.4%),6,48,SoftMCC,logreg_C10.0,0.15031275727978868,0.3341831172349252
abalone,abalone(9.4%),6,48,MCC_best,hgb_d3,0.3658492443500365,0.37673373750282296
abalone,abalone(9.4%),6,48,F1_best,hgb_d3,0.424,0.37673373750282296
abalone,abalone(9.4%),6,48,AUPRC,hgb_d3,0.30047679524096105,0.37673373750282296
abalone,abalone(9.4%),6,48,AUROC,hgb_d3,0.8265911758429365,0.37673373750282296
abalone,abalone(9.4%),6,48,Brier_neg,hgb_d3,-0.07337389911590003,0.37673373750282296
abalone,abalone(9.4%),6,48,MCC_05,hgb_d6,0.04656452098572228,0.34189240457129877
abalone,abalone(9.4%),7,49,SoftMCC,logreg_C10.0,0.13655975361912548,0.3768053494960665
abalone,abalone(9.4%),7,49,MCC_best,hgb_d6,0.36140167800481227,0.3555874193902731
abalone,abalone(9.4%),7,49,F1_best,hgb_d3,0.4080267558528428,0.40337765065443854
abalone,abalone(9.4%),7,49,AUPRC,hgb_d3,0.2972754554039729,0.40337765065443854
abalone,abalone(9.4%),7,49,AUROC,hgb_d3,0.8498919654289373,0.40337765065443854
abalone,abalone(9.4%),7,49,Brier_neg,hgb_d3,-0.07203360216451289,0.40337765065443854
abalone,abalone(9.4%),7,49,MCC_05,hgb_d3,0.10154198878540019,0.40337765065443854
abalone,abalone(9.4%),8,50,SoftMCC,hgb_d3,0.16833708912095732,0.33297478683796544
abalone,abalone(9.4%),8,50,MCC_best,hgb_d6,0.4132857778503277,0.3481881372574465
abalone,abalone(9.4%),8,50,F1_best,hgb_d3,0.45161290322580644,0.33297478683796544
abalone,abalone(9.4%),8,50,AUPRC,hgb_d3,0.3141847593148383,0.33297478683796544
abalone,abalone(9.4%),8,50,AUROC,hgb_d3,0.8587814767392232,0.33297478683796544
abalone,abalone(9.4%),8,50,Brier_neg,hgb_d3,-0.07027736356935654,0.33297478683796544
abalone,abalone(9.4%),8,50,MCC_05,logreg_C10.0,0.04656452098572228,0.34785297282154887
abalone,abalone(9.4%),9,51,SoftMCC,logreg_C10.0,0.1409649008071794,0.34526765326297104
abalone,abalone(9.4%),9,51,MCC_best,hgb_d3,0.37331593096319116,0.39573055503021487
abalone,abalone(9.4%),9,51,F1_best,hgb_d3,0.4126984126984127,0.39573055503021487
abalone,abalone(9.4%),9,51,AUPRC,hgb_d6,0.27571724091367533,0.37217372537659715
abalone,abalone(9.4%),9,51,AUROC,logreg_C10.0,0.8391752027315408,0.34526765326297104
abalone,abalone(9.4%),9,51,Brier_neg,logreg_C10.0,-0.07312354185582409,0.34526765326297104
abalone,abalone(9.4%),9,51,MCC_05,logreg_C0.1,0.0,0.31928539133282596
abalone,abalone(9.4%),10,52,SoftMCC,hgb_d3,0.16231145478674053,0.3549451508457591
abalone,abalone(9.4%),10,52,MCC_best,hgb_d3,0.4025381776404652,0.3549451508457591
abalone,abalone(9.4%),10,52,F1_best,hgb_d6,0.4412811387900356,0.33017748113831413
abalone,abalone(9.4%),10,52,AUPRC,hgb_d6,0.32686297467400083,0.33017748113831413
abalone,abalone(9.4%),10,52,AUROC,hgb_d6,0.8754468096457533,0.33017748113831413
abalone,abalone(9.4%),10,52,Brier_neg,hgb_d6,-0.07000847565628941,0.33017748113831413
abalone,abalone(9.4%),10,52,MCC_05,logreg_C0.1,0.0,0.3105838506759295
abalone,abalone(9.4%),11,53,SoftMCC,logreg_C10.0,0.16836955672990173,0.3253584614336193
abalone,abalone(9.4%),11,53,MCC_best,hgb_d3,0.4123119061972505,0.3429021049679966
abalone,abalone(9.4%),11,53,F1_best,hgb_d3,0.46473029045643155,0.3429021049679966
abalone,abalone(9.4%),11,53,AUPRC,hgb_d3,0.3480213114289882,0.3429021049679966
abalone,abalone(9.4%),11,53,AUROC,hgb_d3,0.8719456892872386,0.3429021049679966
