dataset_key,dataset,repeat,seed,candidate,validation_brier,validation_log_loss,validation_ece_10,validation_prob_mean,validation_pos_rate
bc,breast_cancer(37%),11,53,logreg_C1.0,0.046157715851495286,0.1402141125223886,0.045017642699368164,0.3381203781339651,0.375
bc,breast_cancer(37%),11,53,logreg_C10.0,0.04373871751746668,0.1421546867617446,0.03744295228256648,0.34828025617965275,0.375
bc,breast_cancer(37%),11,53,hgb_d3,0.033081273315042486,0.3000463154811332,0.0362658960786167,0.35987058123737337,0.375
bc,breast_cancer(37%),11,53,hgb_d6,0.033189998797477055,0.29774508476867534,0.033382162733533324,0.36331922615535556,0.375
synth5,synth(5%),0,42,logreg_C0.1,0.046288880408543696,0.17980976005370725,0.009785167003461218,0.05409895654279643,0.05555555555555555
synth5,synth(5%),0,42,logreg_C1.0,0.045852320141212176,0.17815606343231577,0.00847504154196312,0.053769086055612626,0.05555555555555555
synth5,synth(5%),0,42,logreg_C10.0,0.04575625398938295,0.177893018321643,0.0094859318218227,0.05363802855596417,0.05555555555555555
synth5,synth(5%),0,42,hgb_d3,0.04233079768200651,0.17328495513769465,0.014332329321923413,0.05622942846681084,0.05555555555555555
synth5,synth(5%),0,42,hgb_d6,0.04149256383511778,0.16811105007675975,0.008944075559196804,0.057561960349812334,0.05555555555555555
synth5,synth(5%),1,43,logreg_C0.1,0.046644505968547696,0.251891474100621,0.011842727298407246,0.0504304759611333,0.05555555555555555
synth5,synth(5%),1,43,logreg_C1.0,0.04634152406534497,0.2516653151948886,0.008664930948944194,0.05042448235124872,0.05555555555555555
synth5,synth(5%),1,43,logreg_C10.0,0.046257465757061106,0.251515701296085,0.010222585897660393,0.05058979459181127,0.05555555555555555
synth5,synth(5%),1,43,hgb_d3,0.04053498227705736,0.2100347555052025,0.014387000612280551,0.05208831550551957,0.05555555555555555
synth5,synth(5%),1,43,hgb_d6,0.037916023918995456,0.176204687531592,0.008937890081396782,0.05214784613101772,0.05555555555555555
synth5,synth(5%),2,44,logreg_C0.1,0.04256811947354427,0.16020227773165624,0.015297937205366378,0.059947681557028426,0.05555555555555555
synth5,synth(5%),2,44,logreg_C1.0,0.042103137902791556,0.15927958258683886,0.018683050952290007,0.0600134139053384,0.05555555555555555
synth5,synth(5%),2,44,logreg_C10.0,0.04226501306636354,0.1598159858443771,0.017885962421310783,0.059852398818666046,0.05555555555555555
synth5,synth(5%),2,44,hgb_d3,0.03495279327686984,0.14057751128736926,0.013473190074162422,0.05968728539854731,0.05555555555555555
synth5,synth(5%),2,44,hgb_d6,0.034683014451811656,0.13737576626857861,0.015721127414722955,0.0581929687787149,0.05555555555555555
synth5,synth(5%),3,45,logreg_C0.1,0.04857126041382268,0.18417064478088596,0.01721768187451058,0.053628799636799916,0.05555555555555555
synth5,synth(5%),3,45,logreg_C1.0,0.0485813068457206,0.18519283263733416,0.01756632731043576,0.05343998366733124,0.05555555555555555
synth5,synth(5%),3,45,logreg_C10.0,0.048819392419997554,0.18566536373337453,0.01963801404507776,0.0535424749466693,0.05555555555555555
